amfi_code,date,rolling_sharpe_90d
FUND18,2023-11-09T00:00:00,-1.1665
FUND18,2023-11-10T00:00:00,-1.0364
FUND18,2023-11-13T00:00:00,-1.288
FUND18,2023-11-14T00:00:00,-1.402
FUND18,2023-11-15T00:00:00,-0.8029
FUND18,2023-11-16T00:00:00,-0.7636
FUND18,2023-11-17T00:00:00,-0.6634
FUND18,2023-11-20T00:00:00,-1.0638
FUND18,2023-11-21T00:00:00,-0.459
FUND18,2023-11-22T00:00:00,-0.5118
FUND18,2023-11-23T00:00:00,-0.5803
FUND18,2023-11-24T00:00:00,-0.7458
FUND18,2023-11-27T00:00:00,-1.0443
FUND18,2023-11-28T00:00:00,-1.1732
FUND18,2023-11-29T00:00:00,-1.3313
FUND18,2023-11-30T00:00:00,-1.3991
FUND18,2023-12-01T00:00:00,-1.4257
FUND18,2023-12-04T00:00:00,-1.6197
FUND18,2023-12-05T00:00:00,-1.5252
FUND18,2023-12-06T00:00:00,-1.2426
FUND18,2023-12-07T00:00:00,-0.9601
FUND18,2023-12-08T00:00:00,-1.2924
FUND18,2023-12-11T00:00:00,-1.3228
FUND18,2023-12-12T00:00:00,-1.2092
FUND18,2023-12-13T00:00:00,-1.1786
FUND18,2023-12-14T00:00:00,-1.3741
FUND18,2023-12-15T00:00:00,-0.8768
FUND18,2023-12-18T00:00:00,-0.7362
FUND18,2023-12-19T00:00:00,-0.9978
FUND18,2023-12-20T00:00:00,-1.1127
FUND18,2023-12-21T00:00:00,-0.9475
FUND18,2023-12-22T00:00:00,-1.0272
FUND18,2023-12-25T00:00:00,-1.3971
FUND18,2023-12-26T00:00:00,-1.4273
FUND18,2023-12-27T00:00:00,-1.7273
FUND18,2023-12-28T00:00:00,-2.0626
FUND18,2023-12-29T00:00:00,-2.2971
FUND18,2024-01-01T00:00:00,-2.716
FUND18,2024-01-02T00:00:00,-2.6854
FUND18,2024-01-03T00:00:00,-2.5657
FUND18,2024-01-04T00:00:00,-2.7771
FUND18,2024-01-05T00:00:00,-3.2862
FUND18,2024-01-08T00:00:00,-3.1066
FUND18,2024-01-09T00:00:00,-3.2574
FUND18,2024-01-10T00:00:00,-3.3958
FUND18,2024-01-11T00:00:00,-3.6734
FUND18,2024-01-12T00:00:00,-3.6247
FUND18,2024-01-15T00:00:00,-3.8707
FUND18,2024-01-16T00:00:00,-3.9358
FUND18,2024-01-17T00:00:00,-3.881
FUND18,2024-01-18T00:00:00,-4.0934
FUND18,2024-01-19T00:00:00,-4.1753
FUND18,2024-01-22T00:00:00,-3.8023
FUND18,2024-01-23T00:00:00,-3.9942
FUND18,2024-01-24T00:00:00,-3.5608
FUND18,2024-01-25T00:00:00,-3.6915
FUND18,2024-01-26T00:00:00,-3.8371
FUND18,2024-01-29T00:00:00,-3.9984
FUND18,2024-01-30T00:00:00,-3.8733
FUND18,2024-01-31T00:00:00,-3.9782
FUND18,2024-02-01T00:00:00,-3.8354
FUND18,2024-02-02T00:00:00,-4.0592
FUND18,2024-02-05T00:00:00,-3.9265
FUND18,2024-02-06T00:00:00,-3.9729
FUND18,2024-02-07T00:00:00,-3.5992
FUND18,2024-02-08T00:00:00,-3.718
FUND18,2024-02-09T00:00:00,-3.6164
FUND18,2024-02-12T00:00:00,-3.2524
FUND18,2024-02-13T00:00:00,-3.1496
FUND18,2024-02-14T00:00:00,-3.1983
FUND18,2024-02-15T00:00:00,-3.4774
FUND18,2024-02-16T00:00:00,-3.5479
FUND18,2024-02-19T00:00:00,-3.4711
FUND18,2024-02-20T00:00:00,-3.2408
FUND18,2024-02-21T00:00:00,-3.0381
FUND18,2024-02-22T00:00:00,-3.3123
FUND18,2024-02-23T00:00:00,-3.1243
FUND18,2024-02-26T00:00:00,-2.9389
FUND18,2024-02-27T00:00:00,-2.8399
FUND18,2024-02-28T00:00:00,-2.6126
FUND18,2024-02-29T00:00:00,-2.5561
FUND18,2024-03-01T00:00:00,-2.5411
FUND18,2024-03-04T00:00:00,-2.2988
FUND18,2024-03-05T00:00:00,-2.1761
FUND18,2024-03-06T00:00:00,-1.7688
FUND18,2024-03-07T00:00:00,-1.7901
FUND18,2024-03-08T00:00:00,-1.8192
FUND18,2024-03-11T00:00:00,-1.74
FUND18,2024-03-12T00:00:00,-1.6183
FUND18,2024-03-13T00:00:00,-1.4913
FUND18,2024-03-14T00:00:00,-1.625
FUND18,2024-03-15T00:00:00,-1.6387
FUND18,2024-03-18T00:00:00,-1.5746
FUND18,2024-03-19T00:00:00,-1.5601
FUND18,2024-03-20T00:00:00,-1.7105
FUND18,2024-03-21T00:00:00,-1.7256
FUND18,2024-03-22T00:00:00,-1.7516
FUND18,2024-03-25T00:00:00,-1.6656
FUND18,2024-03-26T00:00:00,-2.0217
FUND18,2024-03-27T00:00:00,-1.8282
FUND18,2024-03-28T00:00:00,-1.6836
FUND18,2024-03-29T00:00:00,-1.3747
FUND18,2024-04-01T00:00:00,-1.0528
FUND18,2024-04-02T00:00:00,-0.709
FUND18,2024-04-03T00:00:00,-0.5081
FUND18,2024-04-04T00:00:00,-0.4708
FUND18,2024-04-05T00:00:00,-0.578
FUND18,2024-04-08T00:00:00,-0.6492
FUND18,2024-04-09T00:00:00,-0.7594
FUND18,2024-04-10T00:00:00,-1.0696
FUND18,2024-04-11T00:00:00,-1.1697
FUND18,2024-04-12T00:00:00,-1.2297
FUND18,2024-04-15T00:00:00,-0.9136
FUND18,2024-04-16T00:00:00,-0.8096
FUND18,2024-04-17T00:00:00,-0.5055
FUND18,2024-04-18T00:00:00,-0.1151
FUND18,2024-04-19T00:00:00,-0.3839
FUND18,2024-04-22T00:00:00,-0.3178
FUND18,2024-04-23T00:00:00,-0.4132
FUND18,2024-04-24T00:00:00,-0.3519
FUND18,2024-04-25T00:00:00,-0.5748
FUND18,2024-04-26T00:00:00,-0.6071
FUND18,2024-04-29T00:00:00,-0.5455
FUND18,2024-04-30T00:00:00,0.0401
FUND18,2024-05-01T00:00:00,0.1655
FUND18,2024-05-02T00:00:00,0.0789
FUND18,2024-05-03T00:00:00,0.2687
FUND18,2024-05-06T00:00:00,0.587
FUND18,2024-05-07T00:00:00,0.3813
FUND18,2024-05-08T00:00:00,-0.1456
FUND18,2024-05-09T00:00:00,0.5519
FUND18,2024-05-10T00:00:00,0.8596
FUND18,2024-05-13T00:00:00,0.8161
FUND18,2024-05-14T00:00:00,0.9255
FUND18,2024-05-15T00:00:00,1.0077
FUND18,2024-05-16T00:00:00,1.7447
FUND18,2024-05-17T00:00:00,2.1527
FUND18,2024-05-20T00:00:00,2.2573
FUND18,2024-05-21T00:00:00,2.0628
FUND18,2024-05-22T00:00:00,1.7855
FUND18,2024-05-23T00:00:00,2.0907
FUND18,2024-05-24T00:00:00,1.95
FUND18,2024-05-27T00:00:00,1.7277
FUND18,2024-05-28T00:00:00,1.7064
FUND18,2024-05-29T00:00:00,1.6736
FUND18,2024-05-30T00:00:00,2.0371
FUND18,2024-05-31T00:00:00,2.0386
FUND18,2024-06-03T00:00:00,1.7206
FUND18,2024-06-04T00:00:00,1.3915
FUND18,2024-06-05T00:00:00,1.2229
FUND18,2024-06-06T00:00:00,1.0782
FUND18,2024-06-07T00:00:00,0.84
FUND18,2024-06-10T00:00:00,0.782
FUND18,2024-06-11T00:00:00,1.1144
FUND18,2024-06-12T00:00:00,1.1747
FUND18,2024-06-13T00:00:00,1.1628
FUND18,2024-06-14T00:00:00,1.3137
FUND18,2024-06-17T00:00:00,1.0545
FUND18,2024-06-18T00:00:00,0.9364
FUND18,2024-06-19T00:00:00,1.0126
FUND18,2024-06-20T00:00:00,1.0171
FUND18,2024-06-21T00:00:00,1.0277
FUND18,2024-06-24T00:00:00,0.5929
FUND18,2024-06-25T00:00:00,0.7263
FUND18,2024-06-26T00:00:00,0.5799
FUND18,2024-06-27T00:00:00,1.0127
FUND18,2024-06-28T00:00:00,0.849
FUND18,2024-07-01T00:00:00,0.7718
FUND18,2024-07-02T00:00:00,1.0353
FUND18,2024-07-03T00:00:00,1.0968
FUND18,2024-07-04T00:00:00,1.0179
FUND18,2024-07-05T00:00:00,0.6292
FUND18,2024-07-08T00:00:00,0.7106
FUND18,2024-07-09T00:00:00,0.6569
FUND18,2024-07-10T00:00:00,0.3102
FUND18,2024-07-11T00:00:00,0.3795
FUND18,2024-07-12T00:00:00,0.5543
FUND18,2024-07-15T00:00:00,0.5943
FUND18,2024-07-16T00:00:00,0.5736
FUND18,2024-07-17T00:00:00,0.5246
FUND18,2024-07-18T00:00:00,0.4439
FUND18,2024-07-19T00:00:00,0.4838
FUND18,2024-07-22T00:00:00,0.6027
FUND18,2024-07-23T00:00:00,0.4048
FUND18,2024-07-24T00:00:00,0.2747
FUND18,2024-07-25T00:00:00,0.4478
FUND18,2024-07-26T00:00:00,0.2687
FUND18,2024-07-29T00:00:00,0.3816
FUND18,2024-07-30T00:00:00,0.3713
FUND18,2024-07-31T00:00:00,-0.037
FUND18,2024-08-01T00:00:00,-0.1679
FUND18,2024-08-02T00:00:00,-0.1962
FUND18,2024-08-05T00:00:00,-0.1692
FUND18,2024-08-06T00:00:00,-0.2956
FUND18,2024-08-07T00:00:00,-0.4141
FUND18,2024-08-08T00:00:00,-0.8843
FUND18,2024-08-09T00:00:00,-0.48
FUND18,2024-08-12T00:00:00,-0.0676
FUND18,2024-08-13T00:00:00,-0.2578
FUND18,2024-08-14T00:00:00,-0.0795
FUND18,2024-08-15T00:00:00,0.2402
FUND18,2024-08-16T00:00:00,0.2877
FUND18,2024-08-19T00:00:00,-0.2458
FUND18,2024-08-20T00:00:00,-0.7704
FUND18,2024-08-21T00:00:00,-0.563
FUND18,2024-08-22T00:00:00,-0.8733
FUND18,2024-08-23T00:00:00,-0.8204
FUND18,2024-08-26T00:00:00,-0.69
FUND18,2024-08-27T00:00:00,-0.4441
FUND18,2024-08-28T00:00:00,-0.298
FUND18,2024-08-29T00:00:00,-0.1058
FUND18,2024-08-30T00:00:00,-0.181
FUND18,2024-09-02T00:00:00,0.0521
FUND18,2024-09-03T00:00:00,-0.0662
FUND18,2024-09-04T00:00:00,0.1058
FUND18,2024-09-05T00:00:00,0.0983
FUND18,2024-09-06T00:00:00,0.2084
FUND18,2024-09-09T00:00:00,0.4524
FUND18,2024-09-10T00:00:00,0.5723
FUND18,2024-09-11T00:00:00,0.8835
FUND18,2024-09-12T00:00:00,0.7753
FUND18,2024-09-13T00:00:00,0.6784
FUND18,2024-09-16T00:00:00,0.7672
FUND18,2024-09-17T00:00:00,0.8601
FUND18,2024-09-18T00:00:00,0.7788
FUND18,2024-09-19T00:00:00,0.839
FUND18,2024-09-20T00:00:00,0.4142
FUND18,2024-09-23T00:00:00,0.3701
FUND18,2024-09-24T00:00:00,0.6946
FUND18,2024-09-25T00:00:00,0.6911
FUND18,2024-09-26T00:00:00,0.6501
FUND18,2024-09-27T00:00:00,1.0912
FUND18,2024-09-30T00:00:00,1.1316
FUND18,2024-10-01T00:00:00,1.3209
FUND18,2024-10-02T00:00:00,0.8706
FUND18,2024-10-03T00:00:00,0.941
FUND18,2024-10-04T00:00:00,0.8878
FUND18,2024-10-07T00:00:00,1.3128
FUND18,2024-10-08T00:00:00,1.6316
FUND18,2024-10-09T00:00:00,2.1664
FUND18,2024-10-10T00:00:00,2.083
FUND18,2024-10-11T00:00:00,1.4368
FUND18,2024-10-14T00:00:00,1.284
FUND18,2024-10-15T00:00:00,1.1931
FUND18,2024-10-16T00:00:00,0.9768
FUND18,2024-10-17T00:00:00,0.9011
FUND18,2024-10-18T00:00:00,0.4598
FUND18,2024-10-21T00:00:00,0.3101
FUND18,2024-10-22T00:00:00,0.516
FUND18,2024-10-23T00:00:00,0.5304
FUND18,2024-10-24T00:00:00,0.593
FUND18,2024-10-25T00:00:00,0.1955
FUND18,2024-10-28T00:00:00,0.6813
FUND18,2024-10-29T00:00:00,0.4333
FUND18,2024-10-30T00:00:00,0.5723
FUND18,2024-10-31T00:00:00,0.2525
FUND18,2024-11-01T00:00:00,-0.1555
FUND18,2024-11-04T00:00:00,-0.1994
FUND18,2024-11-05T00:00:00,-0.2761
FUND18,2024-11-06T00:00:00,-0.146
FUND18,2024-11-07T00:00:00,-0.2601
FUND18,2024-11-08T00:00:00,0.1773
FUND18,2024-11-11T00:00:00,0.2597
FUND18,2024-11-12T00:00:00,0.2837
FUND18,2024-11-13T00:00:00,-0.0369
FUND18,2024-11-14T00:00:00,-0.403
FUND18,2024-11-15T00:00:00,-0.8623
FUND18,2024-11-18T00:00:00,-0.9513
FUND18,2024-11-19T00:00:00,-0.6697
FUND18,2024-11-20T00:00:00,-0.5865
FUND18,2024-11-21T00:00:00,-0.3486
FUND18,2024-11-22T00:00:00,-0.3771
FUND18,2024-11-25T00:00:00,-0.3255
FUND18,2024-11-26T00:00:00,0.0061
FUND18,2024-11-27T00:00:00,0.0787
FUND18,2024-11-28T00:00:00,0.2104
FUND18,2024-11-29T00:00:00,0.2108
FUND18,2024-12-02T00:00:00,0.2449
FUND18,2024-12-03T00:00:00,0.09
FUND18,2024-12-04T00:00:00,0.1085
FUND18,2024-12-05T00:00:00,0.2948
FUND18,2024-12-06T00:00:00,0.3057
FUND18,2024-12-09T00:00:00,-0.1126
FUND18,2024-12-10T00:00:00,-0.3372
FUND18,2024-12-11T00:00:00,-0.0839
FUND18,2024-12-12T00:00:00,0.1623
FUND18,2024-12-13T00:00:00,0.0683
FUND18,2024-12-16T00:00:00,-0.0307
FUND18,2024-12-17T00:00:00,0.1021
FUND18,2024-12-18T00:00:00,-0.2427
FUND18,2024-12-19T00:00:00,-0.0806
FUND18,2024-12-20T00:00:00,0.0509
FUND18,2024-12-23T00:00:00,-0.0877
FUND18,2024-12-24T00:00:00,0.706
FUND18,2024-12-25T00:00:00,0.3899
FUND18,2024-12-26T00:00:00,0.3627
FUND18,2024-12-27T00:00:00,0.0577
FUND18,2024-12-30T00:00:00,-0.3193
FUND18,2024-12-31T00:00:00,-0.4388
FUND18,2025-01-01T00:00:00,-0.6824
FUND18,2025-01-02T00:00:00,-0.853
FUND18,2025-01-03T00:00:00,-0.9806
FUND18,2025-01-06T00:00:00,-0.9593
FUND18,2025-01-07T00:00:00,-1.0214
FUND18,2025-01-08T00:00:00,-0.9511
FUND18,2025-01-09T00:00:00,-0.963
FUND18,2025-01-10T00:00:00,-0.7814
FUND18,2025-01-13T00:00:00,-1.2604
FUND18,2025-01-14T00:00:00,-1.4005
FUND18,2025-01-15T00:00:00,-1.2548
FUND18,2025-01-16T00:00:00,-1.6585
FUND18,2025-01-17T00:00:00,-1.7888
FUND18,2025-01-20T00:00:00,-1.8446
FUND18,2025-01-21T00:00:00,-2.0384
FUND18,2025-01-22T00:00:00,-1.6109
FUND18,2025-01-23T00:00:00,-2.1478
FUND18,2025-01-24T00:00:00,-2.0017
FUND18,2025-01-27T00:00:00,-2.0581
FUND18,2025-01-28T00:00:00,-1.7383
FUND18,2025-01-29T00:00:00,-1.7047
FUND18,2025-01-30T00:00:00,-1.9838
FUND18,2025-01-31T00:00:00,-2.0608
FUND18,2025-02-03T00:00:00,-2.2371
FUND18,2025-02-04T00:00:00,-2.0693
FUND18,2025-02-05T00:00:00,-2.0529
FUND18,2025-02-06T00:00:00,-2.1555
FUND18,2025-02-07T00:00:00,-2.2139
FUND18,2025-02-10T00:00:00,-2.5324
FUND18,2025-02-11T00:00:00,-2.7522
FUND18,2025-02-12T00:00:00,-2.7215
FUND18,2025-02-13T00:00:00,-2.8828
FUND18,2025-02-14T00:00:00,-2.298
FUND18,2025-02-17T00:00:00,-1.9444
FUND18,2025-02-18T00:00:00,-1.6114
FUND18,2025-02-19T00:00:00,-1.7344
FUND18,2025-02-20T00:00:00,-1.6478
FUND18,2025-02-21T00:00:00,-0.9746
FUND18,2025-02-24T00:00:00,-0.8317
FUND18,2025-02-25T00:00:00,-1.0378
FUND18,2025-02-26T00:00:00,-1.1612
FUND18,2025-02-27T00:00:00,-1.3965
FUND18,2025-02-28T00:00:00,-1.0694
FUND18,2025-03-03T00:00:00,-1.0062
FUND18,2025-03-04T00:00:00,-1.0465
FUND18,2025-03-05T00:00:00,-0.7525
FUND18,2025-03-06T00:00:00,-0.6546
FUND18,2025-03-07T00:00:00,-0.307
FUND18,2025-03-10T00:00:00,-0.2207
FUND18,2025-03-11T00:00:00,-0.4795
FUND18,2025-03-12T00:00:00,-0.3442
FUND18,2025-03-13T00:00:00,-0.1841
FUND18,2025-03-14T00:00:00,-0.3556
FUND18,2025-03-17T00:00:00,-0.5528
FUND18,2025-03-18T00:00:00,-0.4836
FUND18,2025-03-19T00:00:00,0.3261
FUND18,2025-03-20T00:00:00,0.7126
FUND18,2025-03-21T00:00:00,0.8851
FUND18,2025-03-24T00:00:00,0.9892
FUND18,2025-03-25T00:00:00,0.7638
FUND18,2025-03-26T00:00:00,0.8
FUND18,2025-03-27T00:00:00,0.7285
FUND18,2025-03-28T00:00:00,0.7935
FUND18,2025-03-31T00:00:00,0.833
FUND18,2025-04-01T00:00:00,0.2487
FUND18,2025-04-02T00:00:00,0.4458
FUND18,2025-04-03T00:00:00,0.1888
FUND18,2025-04-04T00:00:00,0.135
FUND18,2025-04-07T00:00:00,0.1768
FUND18,2025-04-08T00:00:00,0.3769
FUND18,2025-04-09T00:00:00,0.6157
FUND18,2025-04-10T00:00:00,0.6454
FUND18,2025-04-11T00:00:00,0.522
FUND18,2025-04-14T00:00:00,0.8773
FUND18,2025-04-15T00:00:00,1.0442
FUND18,2025-04-16T00:00:00,0.6973
FUND18,2025-04-17T00:00:00,0.6271
FUND18,2025-04-18T00:00:00,0.4365
FUND18,2025-04-21T00:00:00,0.3124
FUND18,2025-04-22T00:00:00,-0.0467
FUND18,2025-04-23T00:00:00,0.1953
FUND18,2025-04-24T00:00:00,-0.1812
FUND18,2025-04-25T00:00:00,0.1253
FUND18,2025-04-28T00:00:00,0.2454
FUND18,2025-04-29T00:00:00,0.1875
FUND18,2025-04-30T00:00:00,0.3223
FUND18,2025-05-01T00:00:00,0.3464
FUND18,2025-05-02T00:00:00,0.455
FUND18,2025-05-05T00:00:00,0.4098
FUND18,2025-05-06T00:00:00,0.4539
FUND18,2025-05-07T00:00:00,0.4451
FUND18,2025-05-08T00:00:00,0.2591
FUND18,2025-05-09T00:00:00,0.5146
FUND18,2025-05-12T00:00:00,0.7855
FUND18,2025-05-13T00:00:00,0.8471
FUND18,2025-05-14T00:00:00,0.5996
FUND18,2025-05-15T00:00:00,0.4573
FUND18,2025-05-16T00:00:00,0.2418
FUND18,2025-05-19T00:00:00,0.4802
FUND18,2025-05-20T00:00:00,0.827
FUND18,2025-05-21T00:00:00,0.5489
FUND18,2025-05-22T00:00:00,0.6757
FUND18,2025-05-23T00:00:00,0.4674
FUND18,2025-05-26T00:00:00,0.2128
FUND18,2025-05-27T00:00:00,0.5954
FUND18,2025-05-28T00:00:00,0.4384
FUND18,2025-05-29T00:00:00,0.789
FUND18,2025-05-30T00:00:00,0.7905
FUND18,2025-06-02T00:00:00,0.7211
FUND18,2025-06-03T00:00:00,0.5307
FUND18,2025-06-04T00:00:00,0.7915
FUND18,2025-06-05T00:00:00,0.9701
FUND18,2025-06-06T00:00:00,0.7705
FUND18,2025-06-09T00:00:00,0.8696
FUND18,2025-06-10T00:00:00,0.9128
FUND18,2025-06-11T00:00:00,1.2026
FUND18,2025-06-12T00:00:00,1.3872
FUND18,2025-06-13T00:00:00,1.6584
FUND18,2025-06-16T00:00:00,1.7395
FUND18,2025-06-17T00:00:00,2.0118
FUND18,2025-06-18T00:00:00,1.769
FUND18,2025-06-19T00:00:00,1.9204
FUND18,2025-06-20T00:00:00,1.8
FUND18,2025-06-23T00:00:00,1.6262
FUND18,2025-06-24T00:00:00,1.6881
FUND18,2025-06-25T00:00:00,2.053
FUND18,2025-06-26T00:00:00,1.6199
FUND18,2025-06-27T00:00:00,1.4237
FUND18,2025-06-30T00:00:00,1.1451
FUND18,2025-07-01T00:00:00,1.4348
FUND18,2025-07-02T00:00:00,1.39
FUND18,2025-07-03T00:00:00,1.7493
FUND18,2025-07-04T00:00:00,1.6858
FUND18,2025-07-07T00:00:00,1.8281
FUND18,2025-07-08T00:00:00,1.4845
FUND18,2025-07-09T00:00:00,1.2705
FUND18,2025-07-10T00:00:00,1.204
FUND18,2025-07-11T00:00:00,1.2039
FUND18,2025-07-14T00:00:00,1.0422
FUND18,2025-07-15T00:00:00,1.1353
FUND18,2025-07-16T00:00:00,0.9477
FUND18,2025-07-17T00:00:00,0.7902
FUND18,2025-07-18T00:00:00,0.5607
FUND18,2025-07-21T00:00:00,0.7691
FUND18,2025-07-22T00:00:00,0.3653
FUND18,2025-07-23T00:00:00,-0.2224
FUND18,2025-07-24T00:00:00,-0.6592
FUND18,2025-07-25T00:00:00,-0.325
FUND18,2025-07-28T00:00:00,-0.5408
FUND18,2025-07-29T00:00:00,-0.3614
FUND18,2025-07-30T00:00:00,-0.4391
FUND18,2025-07-31T00:00:00,-0.6096
FUND18,2025-08-01T00:00:00,-0.6653
FUND18,2025-08-04T00:00:00,-0.5866
FUND18,2025-08-05T00:00:00,-0.28
FUND18,2025-08-06T00:00:00,-0.6715
FUND18,2025-08-07T00:00:00,-0.0082
FUND18,2025-08-08T00:00:00,0.188
FUND18,2025-08-11T00:00:00,0.2747
FUND18,2025-08-12T00:00:00,0.5061
FUND18,2025-08-13T00:00:00,0.0952
FUND18,2025-08-14T00:00:00,0.0326
FUND18,2025-08-15T00:00:00,-0.1221
FUND18,2025-08-18T00:00:00,0.0511
FUND18,2025-08-19T00:00:00,-0.1983
FUND18,2025-08-20T00:00:00,0.0768
FUND18,2025-08-21T00:00:00,0.1529
FUND18,2025-08-22T00:00:00,-0.2065
FUND18,2025-08-25T00:00:00,-0.1754
FUND18,2025-08-26T00:00:00,0.3199
FUND18,2025-08-27T00:00:00,0.3941
FUND18,2025-08-28T00:00:00,0.6895
FUND18,2025-08-29T00:00:00,0.7142
FUND18,2025-09-01T00:00:00,0.8678
FUND18,2025-09-02T00:00:00,0.8774
FUND18,2025-09-03T00:00:00,1.1686
FUND18,2025-09-04T00:00:00,1.1183
FUND18,2025-09-05T00:00:00,1.0204
FUND18,2025-09-08T00:00:00,1.2722
FUND18,2025-09-09T00:00:00,0.8671
FUND18,2025-09-10T00:00:00,1.2114
FUND18,2025-09-11T00:00:00,1.3545
FUND18,2025-09-12T00:00:00,1.3842
FUND18,2025-09-15T00:00:00,1.0849
FUND18,2025-09-16T00:00:00,1.0974
FUND18,2025-09-17T00:00:00,1.1465
FUND18,2025-09-18T00:00:00,1.2832
FUND18,2025-09-19T00:00:00,1.2808
FUND18,2025-09-22T00:00:00,1.5562
FUND18,2025-09-23T00:00:00,1.4517
FUND18,2025-09-24T00:00:00,1.2465
FUND18,2025-09-25T00:00:00,1.4021
FUND18,2025-09-26T00:00:00,1.8686
FUND18,2025-09-29T00:00:00,2.0924
FUND18,2025-09-30T00:00:00,1.9679
FUND18,2025-10-01T00:00:00,1.7356
FUND18,2025-10-02T00:00:00,1.5016
FUND18,2025-10-03T00:00:00,1.7234
FUND18,2025-10-06T00:00:00,1.8205
FUND18,2025-10-07T00:00:00,1.8943
FUND18,2025-10-08T00:00:00,2.0589
FUND18,2025-10-09T00:00:00,2.2604
FUND18,2025-10-10T00:00:00,2.4735
FUND18,2025-10-13T00:00:00,1.9135
FUND18,2025-10-14T00:00:00,1.9573
FUND18,2025-10-15T00:00:00,1.8062
FUND18,2025-10-16T00:00:00,1.251
FUND18,2025-10-17T00:00:00,1.0432
FUND18,2025-10-20T00:00:00,1.2277
FUND18,2025-10-21T00:00:00,0.9394
FUND18,2025-10-22T00:00:00,1.1263
FUND18,2025-10-23T00:00:00,1.1196
FUND18,2025-10-24T00:00:00,1.0854
FUND18,2025-10-27T00:00:00,0.9417
FUND18,2025-10-28T00:00:00,0.9592
FUND18,2025-10-29T00:00:00,1.0124
FUND18,2025-10-30T00:00:00,1.3409
FUND18,2025-10-31T00:00:00,1.3211
FUND18,2025-11-03T00:00:00,1.2
FUND18,2025-11-04T00:00:00,1.1114
FUND18,2025-11-05T00:00:00,1.2629
FUND18,2025-11-06T00:00:00,1.0104
FUND18,2025-11-07T00:00:00,1.181
FUND18,2025-11-10T00:00:00,0.7773
FUND18,2025-11-11T00:00:00,1.4553
FUND18,2025-11-12T00:00:00,1.4578
FUND18,2025-11-13T00:00:00,1.6478
FUND18,2025-11-14T00:00:00,1.4398
FUND18,2025-11-17T00:00:00,1.9141
FUND18,2025-11-18T00:00:00,1.9406
FUND18,2025-11-19T00:00:00,1.9041
FUND18,2025-11-20T00:00:00,2.1707
FUND18,2025-11-21T00:00:00,2.4921
FUND18,2025-11-24T00:00:00,2.3323
FUND19,2023-05-08T00:00:00,-0.1072
FUND19,2023-05-09T00:00:00,-0.3404
FUND19,2023-05-10T00:00:00,-0.1738
FUND19,2023-05-11T00:00:00,-0.1828
FUND19,2023-05-12T00:00:00,-0.0495
FUND19,2023-05-15T00:00:00,-0.1706
FUND19,2023-05-16T00:00:00,-0.4668
FUND19,2023-05-17T00:00:00,-0.3783
FUND19,2023-05-18T00:00:00,-0.0757
FUND19,2023-05-19T00:00:00,-0.0122
FUND19,2023-05-22T00:00:00,0.2614
FUND19,2023-05-23T00:00:00,-0.0391
FUND19,2023-05-24T00:00:00,0.4403
FUND19,2023-05-25T00:00:00,0.7727
FUND19,2023-05-26T00:00:00,1.0896
FUND19,2023-05-29T00:00:00,1.066
FUND19,2023-05-30T00:00:00,1.4425
FUND19,2023-05-31T00:00:00,1.3482
FUND19,2023-06-01T00:00:00,1.1768
FUND19,2023-06-02T00:00:00,1.095
FUND19,2023-06-05T00:00:00,1.5541
FUND19,2023-06-06T00:00:00,2.0075
FUND19,2023-06-07T00:00:00,2.1442
FUND19,2023-06-08T00:00:00,2.5658
FUND19,2023-06-09T00:00:00,2.7201
FUND19,2023-06-12T00:00:00,2.7795
FUND19,2023-06-13T00:00:00,2.8576
FUND19,2023-06-14T00:00:00,3.1918
FUND19,2023-06-15T00:00:00,3.2274
FUND19,2023-06-16T00:00:00,3.5404
FUND19,2023-06-19T00:00:00,3.3525
FUND19,2023-06-20T00:00:00,3.6056
FUND19,2023-06-21T00:00:00,3.8008
FUND19,2023-06-22T00:00:00,3.7645
FUND19,2023-06-23T00:00:00,3.9139
FUND19,2023-06-26T00:00:00,4.1238
FUND19,2023-06-27T00:00:00,4.3038
FUND19,2023-06-28T00:00:00,4.2013
FUND19,2023-06-29T00:00:00,4.2748
FUND19,2023-06-30T00:00:00,4.1282
FUND19,2023-07-03T00:00:00,4.3318
FUND19,2023-07-04T00:00:00,4.2445
FUND19,2023-07-05T00:00:00,3.4324
FUND19,2023-07-06T00:00:00,3.2918
FUND19,2023-07-07T00:00:00,3.3828
FUND19,2023-07-10T00:00:00,3.608
FUND19,2023-07-11T00:00:00,3.8521
FUND19,2023-07-12T00:00:00,4.0695
FUND19,2023-07-13T00:00:00,4.2399
FUND19,2023-07-14T00:00:00,4.051
FUND19,2023-07-17T00:00:00,4.2859
FUND19,2023-07-18T00:00:00,4.0794
FUND19,2023-07-19T00:00:00,4.4183
FUND19,2023-07-20T00:00:00,4.3638
FUND19,2023-07-21T00:00:00,4.3801
FUND19,2023-07-24T00:00:00,4.1619
FUND19,2023-07-25T00:00:00,4.4195
FUND19,2023-07-26T00:00:00,4.22
FUND19,2023-07-27T00:00:00,3.8052
FUND19,2023-07-28T00:00:00,3.4781
FUND19,2023-07-31T00:00:00,3.0432
FUND19,2023-08-01T00:00:00,2.9807
FUND19,2023-08-02T00:00:00,2.7557
FUND19,2023-08-03T00:00:00,2.559
FUND19,2023-08-04T00:00:00,2.8299
FUND19,2023-08-07T00:00:00,2.4879
